"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"192","Rodina, PR8F+5CJ, Kimathi St, Nairobi","308","500 Kwarara Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",2441,1652,3605
"192","Rodina, PR8F+5CJ, Kimathi St, Nairobi","309","Unnamed Road","1/10/2017 - 1/12/2017, Every day, Daily Average",1671,1002,2783
"192","Rodina, PR8F+5CJ, Kimathi St, Nairobi","311","Kangundo Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",2832,1802,4449
"192","Rodina, PR8F+5CJ, Kimathi St, Nairobi","312","100 Kamiti Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",1370,842,2228
"192","Rodina, PR8F+5CJ, Kimathi St, Nairobi","313","Mumwe Drive","1/10/2017 - 1/12/2017, Every day, Daily Average",1839,1284,2633
"192","Rodina, PR8F+5CJ, Kimathi St, Nairobi","314","Mutarakwa Limuru Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",2753,1843,4110
"192","Rodina, PR8F+5CJ, Kimathi St, Nairobi","316","Prestige Apartments","1/10/2017 - 1/12/2017, Every day, Daily Average",1379,812,2339
"192","Rodina, PR8F+5CJ, Kimathi St, Nairobi","317","Fifth St","1/10/2017 - 1/12/2017, Every day, Daily Average",1109,650,1891
"192","Rodina, PR8F+5CJ, Kimathi St, Nairobi","319","Banana Raini Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",2359,1633,3407
"192","Rodina, PR8F+5CJ, Kimathi St, Nairobi","320","Northern Bypass Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",2327,1572,3444
"192","Rodina, PR8F+5CJ, Kimathi St, Nairobi","321","Fiesta-Bypass Link","1/10/2017 - 1/12/2017, Every day, Daily Average",1665,1133,2445
"192","Rodina, PR8F+5CJ, Kimathi St, Nairobi","322","Wanyee Cl","1/10/2017 - 1/12/2017, Every day, Daily Average",1835,1129,2980
"192","Rodina, PR8F+5CJ, Kimathi St, Nairobi","323","Njathaini Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",2080,1363,3173
"192","Rodina, PR8F+5CJ, Kimathi St, Nairobi","324","30700 Naivasha Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",1352,861,2122
"192","Rodina, PR8F+5CJ, Kimathi St, Nairobi","325","Community Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",2603,1688,4012
"192","Rodina, PR8F+5CJ, Kimathi St, Nairobi","326","Unnamed Road","1/10/2017 - 1/12/2017, Every day, Daily Average",2273,1698,3041
"192","Rodina, PR8F+5CJ, Kimathi St, Nairobi","327","Moi Dr","1/10/2017 - 1/12/2017, Every day, Daily Average",1512,914,2499
"192","Rodina, PR8F+5CJ, Kimathi St, Nairobi","328","Sigona Dr","1/10/2017 - 1/12/2017, Every day, Daily Average",1909,1334,2731
"192","Rodina, PR8F+5CJ, Kimathi St, Nairobi","329","1800 Mpaka Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",671,336,1338
"192","Rodina, PR8F+5CJ, Kimathi St, Nairobi","330","Kanyariri-Gitaru Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",1857,1257,2741
"192","Rodina, PR8F+5CJ, Kimathi St, Nairobi","331","Unnamed Road","1/10/2017 - 1/12/2017, Every day, Daily Average",3147,2152,4601
"192","Rodina, PR8F+5CJ, Kimathi St, Nairobi","332","Unnamed Road","1/10/2017 - 1/12/2017, Every day, Daily Average",2144,1402,3277
"192","Rodina, PR8F+5CJ, Kimathi St, Nairobi","333","Nyasa Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",961,532,1734
"192","Rodina, PR8F+5CJ, Kimathi St, Nairobi","334","Southern Bypass","1/10/2017 - 1/12/2017, Every day, Daily Average",1338,777,2302
"192","Rodina, PR8F+5CJ, Kimathi St, Nairobi","335","Meru - Nairobi Hwy","1/10/2017 - 1/12/2017, Every day, Daily Average",2131,1493,3039
"192","Rodina, PR8F+5CJ, Kimathi St, Nairobi","336","0 Mbagathi Ridge","1/10/2017 - 1/12/2017, Every day, Daily Average",2760,1844,4129
"192","Rodina, PR8F+5CJ, Kimathi St, Nairobi","337","0 Milima Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",2746,1661,4537
"192","Rodina, PR8F+5CJ, Kimathi St, Nairobi","338","Gatundu-Juja Road","1/10/2017 - 1/12/2017, Every day, Daily Average",2376,1703,3314
"192","Rodina, PR8F+5CJ, Kimathi St, Nairobi","339","Kinanda Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",2136,1471,3101
"192","Rodina, PR8F+5CJ, Kimathi St, Nairobi","340","Meru - Nairobi Hwy","1/10/2017 - 1/12/2017, Every day, Daily Average",1798,1190,2715
"192","Rodina, PR8F+5CJ, Kimathi St, Nairobi","341","Hillcrest Dr","1/10/2017 - 1/12/2017, Every day, Daily Average",2299,1469,3596
