"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","381","Eldoret-Malaba Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",2283,1675,3110
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","383","Muungano House","1/10/2017 - 1/12/2017, Every day, Daily Average",712,381,1328
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","384","Kitengela-Noonkopir Road","1/10/2017 - 1/12/2017, Every day, Daily Average",2608,1813,3751
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","385","Laxmi Estate","1/10/2017 - 1/12/2017, Every day, Daily Average",1680,1087,2595
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","386","Ablution Block","1/10/2017 - 1/12/2017, Every day, Daily Average",751,373,1509
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","387","3rd Sunrise Ave","1/10/2017 - 1/12/2017, Every day, Daily Average",2312,1473,3628
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","388","0 Moi Dr","1/10/2017 - 1/12/2017, Every day, Daily Average",1776,1104,2856
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","389","Limuru Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",2572,1907,3467
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","390","100-188 Thego Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",1299,760,2218
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","391","Meru - Nairobi Hwy","1/10/2017 - 1/12/2017, Every day, Daily Average",2051,1424,2953
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","392","Coffee Garden Dr","1/10/2017 - 1/12/2017, Every day, Daily Average",880,519,1490
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","394","Limuru Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",2389,1654,3449
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","395","EPZ Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",2967,2299,3827
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","396","Unnamed Road","1/10/2017 - 1/12/2017, Every day, Daily Average",2228,1395,3557
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","397","Mahavir Court","1/10/2017 - 1/12/2017, Every day, Daily Average",616,310,1221
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","398","Kihara- Gacii- Karura Road","1/10/2017 - 1/12/2017, Every day, Daily Average",2015,1440,2818
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","399","Eastern Bypass","1/10/2017 - 1/12/2017, Every day, Daily Average",2520,1642,3866
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","400","Outer Ring Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",877,512,1499
