"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"192","Cargen House","348","Unnamed Road","1/10/2017 - 1/12/2017, Every day, Daily Average",2685,2050,3515
"192","Cargen House","349","Unnamed Road","1/10/2017 - 1/12/2017, Every day, Daily Average",2482,1796,3429
"192","Cargen House","350","Eldoret-Malaba Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",2469,1723,3537
"192","Cargen House","351","Airport N Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",1235,692,2201
"192","Cargen House","352","Ngong View Road","1/10/2017 - 1/12/2017, Every day, Daily Average",2848,2030,3993
"192","Cargen House","353","Gitaru Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",2541,1496,4314
"192","Cargen House","354","Kahawa Flyover","1/10/2017 - 1/12/2017, Every day, Daily Average",1488,951,2327
"192","Cargen House","355","Kapenguria","1/10/2017 - 1/12/2017, Every day, Daily Average",1756,1229,2507
"192","Cargen House","357","Unnamed Road","1/10/2017 - 1/12/2017, Every day, Daily Average",2696,1784,4073
"192","Cargen House","358","Baba Dogo Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",1493,967,2304
"192","Cargen House","359","Masai W Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",2738,1774,4224
"192","Cargen House","360","Mbagathi Ridge","1/10/2017 - 1/12/2017, Every day, Daily Average",2854,1840,4425
"192","Cargen House","361","Kangundo Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",3822,2628,5556
"192","Cargen House","362","Enterprise Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",1090,591,2009
"192","Cargen House","363","Kahawa Sukari Ave","1/10/2017 - 1/12/2017, Every day, Daily Average",1932,1288,2896
"192","Cargen House","364","Mombasa Road","1/10/2017 - 1/12/2017, Every day, Daily Average",2809,1894,4165
"192","Cargen House","365","Kangundo Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",3536,2350,5319
"192","Cargen House","366","Red Hill Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",1631,1092,2435
"192","Cargen House","367","Mombasa Road","1/10/2017 - 1/12/2017, Every day, Daily Average",1793,1103,2913
"192","Cargen House","368","Tara Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",946,586,1525
"192","Cargen House","369","Green Ln","1/10/2017 - 1/12/2017, Every day, Daily Average",2437,1667,3561
"192","Cargen House","370","Emmaus Street,","1/10/2017 - 1/12/2017, Every day, Daily Average",2398,1575,3650
"192","Cargen House","371","Racing Circuit","1/10/2017 - 1/12/2017, Every day, Daily Average",1208,669,2179
"192","Cargen House","372","Musa Gitau Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",1094,643,1860
"192","Cargen House","374","Namanga Road","1/10/2017 - 1/12/2017, Every day, Daily Average",2770,1973,3887
"192","Cargen House","376","Gathuru Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",1938,1277,2940
"192","Cargen House","377","Unnamed Road","1/10/2017 - 1/12/2017, Every day, Daily Average",2087,1354,3214
"192","Cargen House","378","Aerodrome Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",580,251,1338
"192","Cargen House","379","Kamukunji Road","1/10/2017 - 1/12/2017, Every day, Daily Average",666,297,1489
"192","Cargen House","380","Mombasa Road","1/10/2017 - 1/12/2017, Every day, Daily Average",1693,1045,2740
"192","Cargen House","381","Eldoret-Malaba Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",2283,1675,3110
"192","Cargen House","383","Muungano House","1/10/2017 - 1/12/2017, Every day, Daily Average",712,381,1328
"192","Cargen House","384","Kitengela-Noonkopir Road","1/10/2017 - 1/12/2017, Every day, Daily Average",2608,1813,3751
"192","Cargen House","385","Laxmi Estate","1/10/2017 - 1/12/2017, Every day, Daily Average",1680,1087,2595
"192","Cargen House","386","Ablution Block","1/10/2017 - 1/12/2017, Every day, Daily Average",751,373,1509
"192","Cargen House","387","3rd Sunrise Ave","1/10/2017 - 1/12/2017, Every day, Daily Average",2312,1473,3628
"192","Cargen House","388","0 Moi Dr","1/10/2017 - 1/12/2017, Every day, Daily Average",1776,1104,2856
"192","Cargen House","389","Limuru Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",2572,1907,3467
"192","Cargen House","390","100-188 Thego Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",1299,760,2218
"192","Cargen House","391","Meru - Nairobi Hwy","1/10/2017 - 1/12/2017, Every day, Daily Average",2051,1424,2953
"192","Cargen House","392","Coffee Garden Dr","1/10/2017 - 1/12/2017, Every day, Daily Average",880,519,1490
"192","Cargen House","394","Limuru Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",2389,1654,3449
"192","Cargen House","395","EPZ Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",2967,2299,3827
"192","Cargen House","396","Unnamed Road","1/10/2017 - 1/12/2017, Every day, Daily Average",2228,1395,3557
"192","Cargen House","397","Mahavir Court","1/10/2017 - 1/12/2017, Every day, Daily Average",616,310,1221
"192","Cargen House","398","Kihara- Gacii- Karura Road","1/10/2017 - 1/12/2017, Every day, Daily Average",2015,1440,2818
"192","Cargen House","399","Eastern Bypass","1/10/2017 - 1/12/2017, Every day, Daily Average",2520,1642,3866
"192","Cargen House","400","Outer Ring Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",877,512,1499
